study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28062330	SRR19064982	da94bc13-e84c-4b04-a37d-d9d1aa13289e
WallenZD_2022	PRJNA834801	SAMN28062331	SRR19064981	5ccbd15d-e606-4432-a131-f35d75c8a2b3
WallenZD_2022	PRJNA834801	SAMN28062332	SRR19064980	9db50ee7-a1e9-4904-bb4f-7121cc4fc5c6
WallenZD_2022	PRJNA834801	SAMN28062333	SRR19064979	5b10ad78-f850-46b4-95af-6f243a6803f0
WallenZD_2022	PRJNA834801	SAMN28062334	SRR19064977	e12d1c9b-5c39-497c-b6dc-cffff5376c57
WallenZD_2022	PRJNA834801	SAMN28062335	SRR19064976	54f633e4-fd34-4019-8a73-fd5042c5f6c6
WallenZD_2022	PRJNA834801	SAMN28062336	SRR19064974	d076771b-933b-4692-a7e4-d7e55bbbc928
WallenZD_2022	PRJNA834801	SAMN28062337	SRR19064722	f5b6fbb9-16f8-49be-b33c-b2e903ec65d1
WallenZD_2022	PRJNA834801	SAMN28062338	SRR19064721	f4f97280-d4c0-4f7b-a4e2-f62b5a5bb677
WallenZD_2022	PRJNA834801	SAMN28062339	SRR19064720	9f89eeef-21e9-4594-89d8-7925c3c1e446
WallenZD_2022	PRJNA834801	SAMN28062340	SRR19064719	a8d7fa33-b3f2-4d14-a519-68e66c1ff582
WallenZD_2022	PRJNA834801	SAMN28062341	SRR19064718	9fa3b078-3d2c-432f-b2da-09fbf9afb909
WallenZD_2022	PRJNA834801	SAMN28062342	SRR19064717	45dba4ea-cd7b-4164-b7c6-171a2807d854
WallenZD_2022	PRJNA834801	SAMN28062343	SRR19064716	5561be36-2b37-464a-8812-acdd3d4e3ff2
WallenZD_2022	PRJNA834801	SAMN28062344	SRR19064714	fe4737e3-8ba6-44ef-af3c-083ca58e2d3f
WallenZD_2022	PRJNA834801	SAMN28062345	SRR19064712	1c86e048-477f-4324-8b61-0b645daaaa6f
WallenZD_2022	PRJNA834801	SAMN28062346	SRR19064711	41aabc37-b81b-4fd8-b753-48bef287bc90
WallenZD_2022	PRJNA834801	SAMN28062347	SRR19064710	fecc40bc-e65d-4776-a289-6e3bbe7bebac
WallenZD_2022	PRJNA834801	SAMN28062348	SRR19064713	e6af66b7-c38c-4cb0-bc2a-0772e4e62c7d
